Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760547955199,-977343,4436
1760547955304,-1086718,4436
1760547955407,-1086718,4436
1760547955510,-1113281,4436
1760547955612,-1327343,4436
1760547955716,-1327343,4436
1760547955820,-898437,4436
1760547955923,-898437,4436
1760547956026,-964843,4436
1760547956128,-964843,4436
1760547956230,-550000,4436
1760547956336,-550000,4436
1760547956441,-784375,4436
1760547956545,-660156,4436
1760547956654,-660156,4436
1760547956757,-1372656,4436
1760547956862,-1372656,4436
1760547956966,-676562,4436
1760547957068,-676562,4436
1760547957170,-1140625,4436
1760547957272,-1106250,4436
1760547957376,-1106250,4436
1760547957478,-1070312,4436
1760547957580,-1070312,4436
1760547957684,-1238281,4436
1760547957786,-1238281,4436
1760547957891,-736718,4436
1760547957995,-1256250,4436
1760547958098,-1256250,4436
1760547958201,-1167187,4436
1760547958306,-1167187,4436
1760547958409,-1201562,4436
1760547958512,-1201562,4436
1760547958614,-1192187,4436
1760547958716,-1391406,4436
1760547958822,-1391406,4436
1760547958924,-1066406,4436
1760547959027,-1066406,4436
1760547959131,-1237500,4436
1760547959235,-1237500,4436
1760547959338,-1285156,4436
1760547959446,-1285156,4436
1760547959554,-906250,4436
1760547959657,-932031,4436
1760547959759,-932031,4436
1760547959863,-752343,4436
1760547959966,-752343,4436
1760547960069,-930468,4436
1760547960176,-930468,4436
1760547960279,-807031,4436
1760547960384,-1055468,4436
1760547960488,-1055468,4436
1760547960591,-960937,4436
1760547960696,-960937,4436
1760547960798,-767968,4436
1760547960901,-767968,4436
1760547961006,-875781,4436
1760547961108,-1177343,4436
1760547961210,-1177343,4436
1760547961321,-1217968,4436
1760547961424,-1217968,4436
1760547961526,-1150781,4436
1760547961633,-1150781,4436
1760547961738,-866406,4436
1760547961841,-1079687,4436
1760547961945,-1079687,4436
1760547962047,-887500,4436
1760547962150,-887500,4436
1760547962253,-1112500,4436
1760547962360,-1112500,4436
1760547962466,-910937,4436
1760547962568,-1138281,4436
1760547962671,-1138281,4436
1760547962774,-862500,4436
1760547962878,-862500,4436
1760547962982,-1140625,4436
1760547963086,-1140625,4436
1760547963198,-989843,4436
1760547963301,-1222656,4436
1760547963404,-1222656,4436
1760547963506,-1025000,4436
1760547963611,-1025000,4436
1760547963714,-1082812,4436
1760547963816,-1082812,4436
1760547963922,-1130468,4436
1760547964025,-903906,4436
1760547964129,-903906,4436
1760547964231,-827343,4436
1760547964333,-827343,4436
1760547964438,-667187,4436
1760547964540,-667187,4436
1760547964643,-1308593,4436
1760547964748,-915625,4436
1760547964850,-915625,4436
1760547964954,-996875,4436
1760547965057,-996875,4436
1760547965160,-1073437,4436
1760547965263,-1073437,4436
1760547965369,-1176562,4436
1760547965472,-1176562,4436
1760547965575,-1264062,4436
1760547965678,-977343,4436
1760547965782,-977343,4436
1760547965885,-695312,4436
1760547965987,-695312,4436
1760547966089,-1209375,4436
1760547966194,-1209375,4436
1760547966297,-827343,4436
1760547966399,-1018750,4436
1760547966501,-1018750,4436
1760547966603,-743750,4436
1760547966706,-743750,4436
1760547966808,-743750,4436
1760547966912,-743750,4436
1760547967016,-979687,4436
1760547967123,-535156,4436
1760547967226,-535156,4436
1760547967332,-1315625,4436
1760547967436,-1315625,4436
1760547967538,-944531,4436
1760547967641,-944531,4436
1760547967746,-1026562,4436
1760547967848,-1026562,4436
1760547967950,-964062,4436
1760547968053,-1217187,4436
1760547968156,-1217187,4436
1760547968259,-598437,4436
1760547968363,-598437,4436
1760547968467,-1106250,4436
1760547968571,-1106250,4436
1760547968674,-1006250,4436
1760547968780,-996093,4436
