Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760548135229,-601562,4436
1760548135331,-601562,4436
1760548135434,-816406,4436
1760548135537,-816406,4436
1760548135644,-464843,4436
1760548135746,-464843,4436
1760548135849,-778906,4436
1760548135952,-778906,4436
1760548136054,-737500,4436
1760548136156,-571093,4436
1760548136259,-571093,4436
1760548136362,-575781,4436
1760548136468,-575781,4436
1760548136572,-585937,4436
1760548136675,-585937,4436
1760548136783,-502343,4436
1760548136885,-604687,4436
1760548136989,-604687,4436
1760548137092,-630468,4436
1760548137194,-630468,4436
1760548137298,-519531,4436
1760548137400,-519531,4436
1760548137505,-630468,4436
1760548137609,-451562,4436
1760548137712,-451562,4436
1760548137814,-511718,4436
1760548137921,-511718,4436
1760548138029,-380468,4436
1760548138134,-380468,4436
1760548138237,-665625,4436
1760548138343,-352343,4436
1760548138448,-352343,4436
1760548138551,-396875,4436
1760548138653,-396875,4436
1760548138758,-449218,4436
1760548138861,-449218,4436
1760548138964,-678906,4436
1760548139069,-664062,4436
1760548139172,-664062,4436
1760548139274,-449218,4436
1760548139377,-449218,4436
1760548139480,-396093,4436
1760548139583,-396093,4436
1760548139687,-700781,4436
1760548139790,-700781,4436
1760548139893,-441406,4436
1760548139995,-530468,4436
1760548140098,-530468,4436
1760548140203,-890625,4436
1760548140306,-890625,4436
1760548140412,-463281,4436
1760548140516,-463281,4436
1760548140618,-675000,4436
1760548140728,-791406,4436
1760548140834,-791406,4436
1760548140942,-431250,4436
1760548141046,-431250,4436
1760548141149,-342968,4436
1760548141253,-342968,4436
1760548141356,-592187,4436
1760548141460,-524218,4436
1760548141563,-524218,4436
1760548141667,-875000,4436
1760548141772,-875000,4436
1760548141875,-707031,4436
1760548141980,-707031,4436
1760548142085,-702343,4436
1760548142188,-492187,4436
1760548142291,-492187,4436
1760548142397,-464062,4436
1760548142500,-464062,4436
1760548142606,-589062,4436
1760548142711,-589062,4436
1760548142814,-817968,4436
1760548142916,-569531,4436
1760548143019,-569531,4436
1760548143121,-644531,4436
1760548143225,-644531,4436
1760548143333,-711718,4436
1760548143438,-711718,4436
1760548143543,-769531,4436
1760548143646,-866406,4436
1760548143748,-866406,4436
1760548143851,-530468,4436
1760548143957,-530468,4436
1760548144061,-737500,4436
1760548144164,-737500,4436
1760548144267,-492968,4436
1760548144371,-769531,4436
1760548144473,-769531,4436
1760548144578,-637500,4436
1760548144680,-637500,4436
1760548144783,-609375,4436
1760548144890,-609375,4436
1760548144998,-476562,4436
1760548145102,-592187,4436
1760548145207,-592187,4436
1760548145314,-668750,4436
1760548145416,-668750,4436
1760548145520,-749218,4436
1760548145623,-749218,4436
1760548145726,-567968,4436
1760548145828,-557812,4436
1760548145931,-557812,4436
1760548146033,-571093,4436
1760548146140,-571093,4436
1760548146264,-595312,4436
1760548146367,-595312,4436
1760548146472,-583593,4436
1760548146579,-562500,4436
1760548146685,-562500,4436
1760548146787,-469531,4436
1760548146890,-469531,4436
1760548146993,-588281,4436
1760548147097,-588281,4436
1760548147200,-728125,4436
1760548147303,-736718,4436
1760548147405,-736718,4436
1760548147508,-444531,4436
1760548147612,-444531,4436
1760548147714,-667187,4436
1760548147816,-667187,4436
1760548147918,-620312,4436
1760548148021,-544531,4436
1760548148134,-544531,4436
1760548148237,-384375,4436
1760548148342,-384375,4436
1760548148445,-692187,4436
1760548148549,-692187,4436
1760548148652,-420312,4436
1760548148757,-365625,4436
1760548148860,-365625,4436
1760548148963,-477343,4436
1760548149066,-477343,4436
1760548149168,-708593,4436
1760548149271,-708593,4436
1760548149374,-784375,4436
1760548149478,-784375,4436
1760548149581,-567187,4436
1760548149684,-471093,4436
1760548149787,-471093,4436
1760548149890,-618750,4436
1760548149992,-618750,4436
1760548150095,-851562,4436
1760548150200,-851562,4436
1760548150302,-848437,4436
1760548150405,-846875,4436
1760548150508,-846875,4436
1760548150610,-807812,4436
1760548150714,-807812,4436
1760548150817,-849218,4436
1760548150920,-849218,4436
1760548151023,-307812,4436
1760548151125,-307812,4436
1760548151228,-565625,4436
1760548151336,-730468,4436
1760548151440,-730468,4436
1760548151544,-646875,4436
1760548151647,-646875,4436
1760548151751,-737500,4436
1760548151859,-737500,4436
1760548151965,-403125,4436
1760548152069,-425000,4436
1760548152175,-425000,4436
1760548152279,-696093,4436
1760548152384,-696093,4436
1760548152488,-768750,4436
1760548152594,-643750,4436
1760548152697,-643750,4436
1760548152801,-516406,4436
1760548152904,-516406,4436
1760548153009,-601562,4436
1760548153111,-601562,4436
1760548153214,-350781,4436
1760548153319,-350781,4436
1760548153421,-698437,4436
1760548153523,-655468,4436
1760548153626,-655468,4436
1760548153729,-432812,4436
1760548153833,-432812,4436
1760548153935,-731250,4436
1760548154037,-731250,4436
1760548154142,-519531,4436
1760548154245,-446875,4436
1760548154347,-446875,4436
1760548154450,-591406,4436
1760548154558,-591406,4436
1760548154662,-678125,4436
1760548154764,-678125,4436
1760548154867,-595312,4436
1760548154969,-964843,4436
1760548155073,-964843,4436
1760548155176,-707812,4436
1760548155278,-707812,4436
1760548155387,-439062,4436
1760548155494,-439062,4436
1760548155596,-632031,4436
1760548155703,-793750,4436
1760548155807,-793750,4436
1760548155911,-682812,4436
1760548156015,-682812,4436
1760548156118,-649218,4436
1760548156221,-649218,4436
1760548156324,-482812,4436
1760548156428,-871093,4436
1760548156533,-871093,4436
1760548156638,-711718,4436
1760548156741,-711718,4436
1760548156845,-560937,4436
1760548156947,-560937,4436
1760548157050,-672656,4436
1760548157153,-672656,4436
1760548157255,-745312,4436
1760548157359,-559375,4436
1760548157462,-559375,4436
1760548157567,-567187,4436
1760548157671,-567187,4436
1760548157779,-553125,4436
1760548157883,-553125,4436
1760548157988,-846875,4436
1760548158090,-753906,4436
1760548158192,-753906,4436
1760548158294,-742187,4436
1760548158397,-742187,4436
1760548158501,-500000,4436
1760548158603,-500000,4436
1760548158706,-432031,4436
1760548158808,-519531,4436
1760548158911,-519531,4436
1760548159019,-464843,4436
1760548159121,-464843,4436
1760548159227,-692968,4436
1760548159332,-692968,4436
1760548159436,-493750,4436
1760548159541,-800781,4436
1760548159645,-800781,4436
1760548159748,-740625,4436
1760548159853,-740625,4436
1760548159956,-585937,4436
1760548160061,-585937,4436
1760548160165,-839062,4436
1760548160271,-747656,4436
1760548160378,-747656,4436
1760548160482,-528906,4436
1760548160585,-528906,4436
1760548160687,-717968,4436
1760548160789,-717968,4436
1760548160892,-614062,4436
1760548160999,-715625,4436
1760548161105,-715625,4436
1760548161209,-483593,4436
1760548161312,-483593,4436
1760548161415,-361718,4436
1760548161520,-361718,4436
1760548161623,-657031,4436
1760548161726,-657031,4436
1760548161829,-575781,4436
1760548161932,-747656,4436
1760548162034,-747656,4436
1760548162137,-699218,4436
1760548162241,-699218,4436
1760548162343,-700781,4436
1760548162446,-700781,4436
1760548162559,-450781,4436
1760548162664,-444531,4436
1760548162779,-444531,4436
1760548162882,-501562,4436
1760548162985,-501562,4436
1760548163088,-489843,4436
1760548163190,-785937,4436
1760548163293,-785937,4436
1760548163399,-499218,4436
1760548163502,-499218,4436
1760548163604,-714062,4436
1760548163717,-714062,4436
1760548163825,-557031,4436
1760548163927,-745312,4436
1760548164030,-745312,4436
1760548164134,-660937,4436
1760548164238,-660937,4436
1760548164341,-785937,4436
1760548164446,-785937,4436
1760548164552,-727343,4436
1760548164655,-743750,4436
1760548164757,-743750,4436
1760548164861,-493750,4436
1760548164965,-493750,4436
1760548165068,-855468,4436
1760548165170,-855468,4436
1760548165275,-871875,4436
1760548165378,-871875,4436
1760548165481,-755468,4436
1760548165585,-513281,4436
1760548165689,-513281,4436
1760548165791,-837500,4436
1760548165897,-837500,4436
1760548166002,-522656,4436
1760548166106,-522656,4436
1760548166209,-504687,4436
1760548166312,-598437,4436
1760548166419,-598437,4436
1760548166522,-862500,4436
1760548166626,-862500,4436
1760548166729,-451562,4436
1760548166831,-451562,4436
1760548166935,-504687,4436
1760548167037,-507031,4436
1760548167140,-507031,4436
1760548167244,-550781,4436
1760548167348,-550781,4436
1760548167451,-350781,4436
1760548167554,-350781,4436
1760548167658,-464843,4436
1760548167764,-385937,4436
1760548167867,-385937,4436
1760548167971,-554687,4436
1760548168073,-554687,4436
1760548168176,-775000,4436
1760548168279,-775000,4436
1760548168382,-394531,4436
1760548168490,-535156,4436
1760548168592,-535156,4436
1760548168696,-516406,4436
1760548168799,-516406,4436
1760548168902,-610937,4436
1760548169005,-610937,4436
1760548169107,-490625,4436
1760548169211,-490625,4436
1760548169318,-467187,4436
1760548169424,-628125,4436
1760548169532,-628125,4436
1760548169634,-269531,4436
1760548169739,-269531,4436
1760548169841,-407031,4436
1760548169946,-407031,4436
1760548170048,-422656,4436
1760548170151,-572656,4436
1760548170256,-572656,4436
1760548170360,-599218,4436
1760548170466,-599218,4436
1760548170571,-297656,4436
1760548170674,-297656,4436
1760548170776,-514843,4436
1760548170879,-586718,4436
1760548170983,-586718,4436
1760548171085,-666406,4436
1760548171188,-666406,4436
1760548171292,-422656,4436
1760548171395,-422656,4436
1760548171500,-668750,4436
1760548171603,-492968,4436
1760548171706,-492968,4436
1760548171809,-374218,4436
1760548171911,-374218,4436
1760548172014,-603125,4436
1760548172121,-603125,4436
1760548172224,-429687,4436
1760548172327,-288281,4436
1760548172431,-288281,4436
1760548172534,-672656,4436
1760548172644,-672656,4436
1760548172747,-383593,4436
1760548172853,-383593,4436
1760548172956,-635156,4436
1760548173064,-639843,4436
1760548173167,-639843,4436
1760548173271,-303906,4436
1760548173373,-303906,4436
1760548173476,-800000,4436
1760548173578,-800000,4436
1760548173682,-532031,4436
1760548173786,-532031,4436
1760548173890,-378125,4436
1760548173993,-612500,4436
1760548174096,-612500,4436
1760548174198,-685156,4436
1760548174300,-685156,4436
1760548174404,-550000,4436
1760548174523,-550000,4436
1760548174629,-294531,4436
1760548174732,-317187,4436
1760548174836,-317187,4436
1760548174944,-510156,4436
1760548175048,-510156,4436
1760548175153,-419531,4436
1760548175257,-274218,4436
1760548175364,-274218,4436
1760548175469,-425781,4436
1760548175573,-425781,4436
1760548175678,-53906,4436
1760548175786,-53906,4436
1760548175890,-571093,4436
1760548175993,-345312,4436
1760548176098,-345312,4436
1760548176201,-412500,4436
1760548176305,-412500,4436
1760548176408,-451562,4436
1760548176511,-451562,4436
1760548176615,-281250,4436
1760548176718,-301562,4436
1760548176822,-301562,4436
1760548176927,-489062,4436
1760548177038,-489062,4436
1760548177142,-599218,4436
1760548177244,-599218,4436
1760548177349,-347656,4436
1760548177455,-455468,4436
1760548177562,-455468,4436
1760548177667,-471093,4436
1760548177771,-471093,4436
1760548177877,-453906,4436
1760548177983,-453906,4436
1760548178087,-419531,4436
1760548178195,-272656,4436
1760548178310,-272656,4436
1760548178413,-278906,4436
1760548178516,-278906,4436
1760548178622,-475781,4436
1760548178727,-319531,4436
1760548178831,-319531,4436
1760548178933,-325781,4436
1760548179036,-325781,4436
1760548179140,-479687,4436
1760548179245,-479687,4436
1760548179347,-361718,4436
1760548179450,-361718,4436
1760548179555,-328125,4436
1760548179658,-535156,4436
1760548179762,-535156,4436
1760548179865,-585156,4436
1760548179968,-585156,4436
1760548180071,-454687,4436
1760548180176,-454687,4436
1760548180279,-469531,4436
1760548180381,-309375,4436
1760548180487,-309375,4436
1760548180589,-454687,4436
1760548180693,-454687,4436
1760548180797,-570312,4436
1760548180901,-570312,4436
1760548181008,-355468,4436
1760548181111,-389843,4436
1760548181215,-389843,4436
1760548181322,-506250,4436
1760548181425,-506250,4436
1760548181530,-291406,4436
1760548181634,-291406,4436
1760548181739,-586718,4436
1760548181844,-434375,4436
1760548181947,-434375,4436
1760548182050,-271875,4436
1760548182155,-271875,4436
1760548182258,-432031,4436
1760548182360,-432031,4436
1760548182466,-280468,4436
1760548182571,-422656,4436
1760548182676,-422656,4436
1760548182782,-514843,4436
1760548182884,-514843,4436
1760548182987,-253125,4436
1760548183093,-253125,4436
1760548183199,-268750,4436
1760548183302,-458593,4436
1760548183407,-458593,4436
1760548183512,-345312,4436
1760548183615,-345312,4436
1760548183718,-275781,4436
1760548183822,-275781,4436
1760548183925,-618750,4436
1760548184028,-628125,4436
1760548184131,-628125,4436
1760548184237,-392968,4436
1760548184340,-392968,4436
1760548184448,-335156,4436
1760548184553,-335156,4436
1760548184657,-342187,4436
1760548184759,-290625,4436
1760548184864,-290625,4436
1760548184969,-440625,4436
1760548185074,-440625,4436
1760548185178,-378125,4436
1760548185280,-378125,4436
1760548185386,-610937,4436
1760548185490,-288281,4436
1760548185592,-288281,4436
1760548185695,-297656,4436
1760548185801,-297656,4436
1760548185905,-335937,4436
1760548186007,-335937,4436
1760548186111,-496875,4436
1760548186216,-264843,4436
1760548186318,-264843,4436
1760548186427,-492968,4436
