run Id,cpu_percent,execution_time_sec
0,78.7,19.773719
1,67.6,147.476957
2,97.2,190.555367
3,67.1,178.935138
4,87.9,226.220808
5,95.1,115.812572
6,83.5,81.661044
7,57.9,36.259536
8,89.9,72.850534
9,95.9,88.835118
10,73.5,70.51562
11,73.2,107.122596
12,68.8,34.714791
13,80.7,45.900992
14,83.6,65.724422
15,91.4,114.025542
16,81.4,174.411804
17,89.2,43.444006
18,97.6,104.224242
19,91.4,20.937184
