Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760383838248,1924218,3976
1760383838354,1904687,3976
1760383838461,1859375,3976
1760383838565,1859375,3976
1760383838670,1932031,3976
1760383838776,1932031,3976
1760383838882,1919531,3976
1760383838987,1907812,3976
1760383839092,1907812,3976
1760383839197,1936718,3976
1760383839303,1936718,3976
1760383839410,1927343,3976
1760383839515,1927343,3976
1760383839622,1921093,3976
1760383839726,1917187,3976
1760383839832,1917187,3976
1760383839939,1933593,3976
1760383840043,1933593,3976
1760383840149,1926562,3976
1760383840253,1926562,3976
1760383840356,1929687,3976
1760383840459,1825000,3976
1760383840565,1825000,3976
1760383840672,1798437,3976
1760383840779,1798437,3976
1760383840884,1846093,3976
1760383840987,1846093,3976
1760383841091,1921093,3976
1760383841195,1919531,3976
1760383841303,1919531,3976
1760383841409,1686718,3976
1760383841515,1686718,3976
1760383841621,1922656,3976
1760383841726,1922656,3976
1760383841833,1897656,3976
1760383841939,1891406,3976
1760383842043,1891406,3976
1760383842148,1894531,3976
1760383842254,1894531,3976
1760383842360,1917187,3976
1760383842464,1939843,3976
1760383842567,1939843,3976
1760383842672,1928906,3976
1760383842778,1928906,3976
1760383842883,1924218,3976
1760383842988,1924218,3976
1760383843093,1914843,3976
1760383843200,1903125,3976
1760383843304,1903125,3976
1760383843409,1914062,3976
1760383843513,1914062,3976
1760383843618,1927343,3976
1760383843724,1927343,3976
1760383843829,1914062,3976
1760383843933,1927343,3976
1760383844037,1927343,3976
1760383844141,1884375,3976
1760383844246,1884375,3976
1760383844351,1920312,3976
1760383844456,1920312,3976
1760383844562,1884375,3976
1760383844666,1917968,3976
1760383844771,1917968,3976
1760383844875,1933593,3976
1760383844980,1933593,3976
1760383845085,1922656,3976
1760383845189,1922656,3976
1760383845296,1907812,3976
1760383845399,1767187,3976
1760383845505,1767187,3976
1760383845609,1890625,3976
1760383845720,1890625,3976
1760383845825,1850000,3976
1760383845930,1924218,3976
1760383846034,1924218,3976
1760383846139,1921093,3976
1760383846244,1921093,3976
1760383846348,1859375,3976
1760383846453,1859375,3976
1760383846559,1926562,3976
1760383846664,1891406,3976
1760383846768,1891406,3976
1760383846873,1900000,3976
1760383846977,1900000,3976
1760383847081,1926562,3976
1760383847187,1926562,3976
1760383847292,1917187,3976
1760383847397,1930468,3976
1760383847503,1930468,3976
1760383847608,1932812,3976
1760383847712,1932812,3976
1760383847817,1928906,3976
1760383847928,1928906,3976
1760383848034,1878906,3976
1760383848141,1929687,3976
1760383848246,1929687,3976
1760383848352,1930468,3976
1760383848458,1930468,3976
1760383848562,1935156,3976
1760383848666,1935156,3976
1760383848770,1807812,3976
1760383848875,1935156,3976
1760383848980,1935156,3976
1760383849085,1928906,3976
1760383849192,1928906,3976
1760383849296,1826562,3976
1760383849401,1921093,3976
1760383849506,1921093,3976
1760383849611,1927343,3976
1760383849717,1927343,3976
1760383849821,1917187,3976
1760383849926,1917187,3976
1760383850030,1937500,3976
1760383850136,1926562,3976
1760383850241,1926562,3976
1760383850347,1861718,3976
1760383850451,1861718,3976
1760383850557,1914062,3976
1760383850665,1914062,3976
1760383850771,1894531,3976
1760383850875,1945312,3976
1760383850980,1945312,3976
1760383851085,1921093,3976
1760383851189,1921093,3976
1760383851294,1917187,3976
1760383851399,1917187,3976
1760383851503,1916406,3976
1760383851606,1892187,3976
1760383851710,1892187,3976
1760383851815,1914062,3976
1760383851920,1914062,3976
1760383852024,1921093,3976
1760383852128,1921093,3976
1760383852232,1914062,3976
1760383852336,1925781,3976
1760383852441,1925781,3976
1760383852546,1932031,3976
1760383852649,1932031,3976
1760383852753,1919531,3976
1760383852856,1919531,3976
1760383852961,1922656,3976
1760383853064,1910937,3976
1760383853168,1910937,3976
1760383853273,1914843,3976
1760383853376,1914843,3976
1760383853480,1920312,3976
1760383853583,1920312,3976
1760383853687,1782031,3976
1760383853793,1916406,3976
1760383853898,1916406,3976
1760383854002,1929687,3976
1760383854107,1929687,3976
1760383854212,1929687,3976
1760383854317,1929687,3976
1760383854422,1924218,3976
1760383854527,1914062,3976
1760383854633,1914062,3976
1760383854737,1923437,3976
1760383854843,1923437,3976
1760383854949,1922656,3976
1760383855053,1922656,3976
1760383855158,1914843,3976
1760383855262,1928906,3976
1760383855367,1928906,3976
1760383855472,1926562,3976
1760383855578,1926562,3976
1760383855682,1917968,3976
1760383855788,1917968,3976
1760383855894,1904687,3976
1760383855999,1892187,3976
1760383856102,1892187,3976
1760383856206,1910937,3976
1760383856311,1910937,3976
1760383856415,1946093,3976
1760383856520,1916406,3976
1760383856624,1916406,3976
1760383856729,1930468,3976
1760383856836,1930468,3976
1760383856940,1907031,3976
1760383857044,1907031,3976
1760383857148,1919531,3976
1760383857252,1878125,3976
1760383857359,1878125,3976
1760383857465,1895312,3976
1760383857573,1895312,3976
1760383857707,1898437,3976
