Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760384990986,1875000,4025
1760384991092,1858593,4025
1760384991197,1862500,4025
1760384991302,1862500,4025
1760384991407,1887500,4025
1760384991512,1887500,4025
1760384991618,1881250,4025
1760384991723,1865625,4025
1760384991828,1865625,4025
1760384991931,1875000,4025
1760384992036,1875000,4025
1760384992141,1868750,4025
1760384992248,1868750,4025
1760384992353,1875000,4025
1760384992457,1892187,4025
1760384992563,1892187,4025
1760384992667,1878906,4025
1760384992774,1878906,4025
1760384992879,1882812,4025
1760384992983,1882812,4025
1760384993088,1887500,4025
1760384993192,1866406,4025
1760384993299,1866406,4025
1760384993404,1884375,4025
1760384993509,1884375,4025
1760384993613,1890625,4025
1760384993717,1890625,4025
1760384993823,1878906,4025
1760384993929,1896875,4025
1760384994032,1896875,4025
1760384994138,1878906,4025
1760384994243,1878906,4025
1760384994348,1881250,4025
1760384994452,1881250,4025
1760384994557,1878125,4025
1760384994662,1879687,4025
1760384994768,1879687,4025
1760384994872,1879687,4025
1760384994976,1879687,4025
1760384995081,1900000,4025
1760384995185,1900000,4025
1760384995290,1882812,4025
1760384995393,1895312,4025
1760384995500,1895312,4025
1760384995609,1832812,4025
1760384995715,1832812,4025
1760384995822,1876562,4025
