Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1759437527271,-182031,4252
1759437527379,-206250,4252
1759437527483,-206250,4252
1759437527591,-143750,4252
1759437527698,-143750,4252
1759437527806,-163281,4252
1759437527913,-101562,4252
1759437528020,-101562,4252
1759437528128,-192187,4252
1759437528231,-192187,4252
1759437528338,-345312,4252
1759437528444,-137500,4252
1759437528552,-137500,4252
1759437528657,-131250,4252
1759437528763,-131250,4252
1759437528870,-121093,4252
1759437528978,-121093,4252
1759437529088,-121875,4252
1759437529196,-195312,4252
1759437529303,-195312,4252
1759437529410,-155468,4252
1759437529517,-155468,4252
1759437529629,-228906,4252
1759437529736,-214843,4252
1759437529843,-214843,4252
1759437529950,-223437,4252
1759437530054,-223437,4252
1759437530159,-182031,4252
1759437530266,-181250,4252
1759437530372,-181250,4252
1759437530479,-156250,4252
1759437530586,-156250,4252
1759437530692,-166406,4252
1759437530799,-166406,4252
1759437530907,-124218,4252
1759437531014,-255468,4252
1759437531121,-255468,4252
1759437531225,-303125,4252
1759437531331,-303125,4252
1759437531435,-236718,4252
1759437531539,-300000,4252
1759437531647,-300000,4252
1759437531751,-161718,4252
1759437531858,-161718,4252
1759437531962,-132812,4252
1759437532068,-132812,4252
1759437532181,-315625,4252
1759437532286,-178906,4252
1759437532390,-178906,4252
1759437532499,-160156,4252
1759437532606,-160156,4252
1759437532714,-136718,4252
1759437532821,-102343,4252
1759437532925,-102343,4252
1759437533030,-153125,4252
1759437533135,-153125,4252
1759437533241,-189062,4252
1759437533348,-189062,4252
1759437533452,-229687,4252
1759437533568,-284375,4252
1759437533672,-284375,4252
1759437533779,-203125,4252
1759437533887,-203125,4252
1759437533994,-216406,4252
1759437534101,-171875,4252
1759437534208,-171875,4252
1759437534315,-214062,4252
1759437534423,-214062,4252
1759437534528,-171875,4252
1759437534635,-171875,4252
1759437534741,-250000,4252
1759437534849,-332031,4252
1759437534956,-332031,4252
1759437535064,-167968,4252
1759437535171,-167968,4252
1759437535287,-306250,4252
1759437535391,-277343,4252
1759437535497,-277343,4252
1759437535604,-185156,4252
1759437535712,-185156,4252
1759437535818,-189062,4252
1759437535930,-335156,4252
1759437536037,-335156,4252
1759437536144,-145312,4252
1759437536248,-145312,4252
1759437536355,-185156,4252
1759437536463,-185156,4252
1759437536567,-206250,4252
1759437536674,-232812,4252
1759437536781,-232812,4252
1759437536888,-225781,4252
1759437536996,-225781,4252
1759437537102,-116406,4252
1759437537208,-289843,4252
1759437537314,-289843,4252
1759437537418,-146875,4252
1759437537522,-146875,4252
1759437537629,-207031,4252
1759437537736,-207031,4252
1759437537843,-259375,4252
1759437537949,-282031,4252
1759437538056,-282031,4252
1759437538161,-116406,4252
1759437538267,-116406,4252
1759437538376,-121093,4252
1759437538480,-121093,4252
1759437538585,-264843,4252
1759437538691,-139843,4252
1759437538797,-139843,4252
1759437538904,-88281,4252
1759437539008,-88281,4252
1759437539111,-98437,4252
1759437539218,-207812,4252
1759437539324,-207812,4252
1759437539431,-71875,4252
1759437539538,-71875,4252
1759437539644,-87500,4252
1759437539750,-87500,4252
1759437539857,-224218,4252
1759437539963,-69531,4252
1759437540070,-69531,4252
1759437540176,-216406,4252
1759437540282,-216406,4252
1759437540387,-192187,4252
1759437540493,-182031,4252
1759437540599,-182031,4252
1759437540707,-185156,4252
1759437540812,-185156,4252
1759437540920,-278125,4252
1759437541027,-278125,4252
1759437541133,-240625,4252
1759437541241,-132812,4252
1759437541351,-132812,4252
1759437541457,-148437,4252
1759437541563,-148437,4252
1759437541667,-238281,4252
1759437541774,-230468,4252
1759437541878,-230468,4252
1759437541981,-185156,4252
1759437542089,-185156,4252
1759437542195,-179687,4252
1759437542302,-179687,4252
1759437542409,-275000,4252
1759437542516,-166406,4252
1759437542623,-166406,4252
1759437542727,-114062,4252
1759437542834,-114062,4252
1759437542941,-172656,4252
1759437543045,-172656,4252
1759437543151,-268750,4252
1759437543255,-203125,4252
1759437543359,-203125,4252
1759437543464,-168750,4252
1759437543570,-168750,4252
1759437543677,-132812,4252
1759437543784,-117968,4252
1759437543890,-117968,4252
1759437543997,-174218,4252
1759437544105,-174218,4252
1759437544211,-204687,4252
1759437544318,-204687,4252
1759437544425,-297656,4252
1759437544532,-290625,4252
1759437544640,-290625,4252
1759437544745,-163281,4252
1759437544849,-163281,4252
1759437544955,-388281,4252
1759437545061,-265625,4252
1759437545168,-265625,4252
1759437545272,-149218,4252
1759437545379,-149218,4252
1759437545486,-260937,4252
1759437545593,-260937,4252
1759437545697,-134375,4252
1759437545804,-335937,4252
1759437545910,-335937,4252
1759437546016,-265625,4252
1759437546122,-265625,4252
1759437546225,-246093,4252
1759437546333,-246093,4252
1759437546438,-230468,4252
1759437546544,-211718,4252
1759437546648,-211718,4252
1759437546751,-246093,4252
1759437546855,-246093,4252
1759437546962,-373437,4252
1759437547068,-373437,4252
1759437547175,-236718,4252
1759437547282,-172656,4252
1759437547386,-172656,4252
1759437547493,-289843,4252
1759437547600,-289843,4252
1759437547708,-301562,4252
1759437547819,-314062,4252
1759437547923,-314062,4252
1759437548030,-285156,4252
1759437548137,-285156,4252
1759437548245,-287500,4252
1759437548354,-165625,4252
1759437548460,-165625,4252
1759437548568,-217187,4252
1759437548676,-217187,4252
1759437548780,-283593,4252
1759437548884,-283593,4252
1759437548990,-303906,4252
1759437549097,-223437,4252
1759437549200,-223437,4252
1759437549305,-204687,4252
1759437549411,-204687,4252
1759437549516,-222656,4252
1759437549621,-222656,4252
1759437549726,-251562,4252
1759437549832,-185156,4252
1759437549936,-185156,4252
1759437550043,-178125,4252
1759437550150,-178125,4252
1759437550256,-226562,4252
1759437550360,-148437,4252
1759437550466,-148437,4252
1759437550570,-182812,4252
1759437550676,-182812,4252
1759437550783,-200781,4252
1759437550891,-200781,4252
1759437550995,-217968,4252
1759437551102,-318750,4252
1759437551211,-318750,4252
1759437551320,-168750,4252
1759437551428,-168750,4252
1759437551534,-142968,4252
1759437551641,-189062,4252
1759437551750,-189062,4252
1759437551857,-120312,4252
1759437551966,-120312,4252
1759437552074,-219531,4252
1759437552184,-219531,4252
1759437552292,-223437,4252
1759437552400,-189062,4252
1759437552507,-189062,4252
1759437552611,-260937,4252
1759437552716,-260937,4252
1759437552823,-345312,4252
1759437552936,-194531,4252
1759437553045,-194531,4252
1759437553152,-159375,4252
1759437553256,-159375,4252
1759437553363,-136718,4252
1759437553468,-207812,4252
1759437553576,-207812,4252
1759437553684,-189062,4252
1759437553793,-189062,4252
1759437553898,-371875,4252
1759437554007,-371875,4252
1759437554114,-390625,4252
1759437554218,-232812,4252
1759437554322,-232812,4252
1759437554431,-262500,4252
1759437554538,-262500,4252
1759437554647,-335937,4252
1759437554753,-221093,4252
1759437554860,-221093,4252
1759437554968,-140625,4252
1759437555076,-140625,4252
1759437555185,-230468,4252
1759437555293,-181250,4252
1759437555402,-181250,4252
1759437555508,-315625,4252
1759437555615,-315625,4252
1759437555728,-155468,4252
1759437555833,-155468,4252
1759437555941,-187500,4252
1759437556048,-126562,4252
1759437556155,-126562,4252
1759437556266,-167968,4252
1759437556382,-167968,4252
1759437556492,-214062,4252
1759437556601,-136718,4252
1759437556705,-136718,4252
1759437556815,-352343,4252
1759437556923,-352343,4252
1759437557031,-204687,4252
1759437557138,-194531,4252
1759437557246,-194531,4252
1759437557350,-165625,4252
1759437557457,-165625,4252
1759437557570,-134375,4252
1759437557674,-160156,4252
1759437557780,-160156,4252
1759437557889,-232031,4252
1759437557998,-232031,4252
1759437558105,-167968,4252
1759437558208,-167968,4252
1759437558314,-251562,4252
1759437558421,-184375,4252
1759437558524,-184375,4252
1759437558629,-239062,4252
1759437558733,-239062,4252
1759437558836,-239062,4252
1759437558946,-248437,4252
1759437559053,-248437,4252
1759437559159,-278906,4252
1759437559265,-278906,4252
1759437559371,-235937,4252
1759437559477,-235937,4252
1759437559582,-287500,4252
1759437559688,-194531,4252
1759437559795,-194531,4252
1759437559902,-332031,4252
1759437560009,-332031,4252
1759437560113,-246093,4252
1759437560216,-246093,4252
1759437560322,-364843,4252
1759437560429,-204687,4252
1759437560536,-204687,4252
1759437560640,-265625,4252
1759437560744,-265625,4252
1759437560850,-201562,4252
1759437560958,-251562,4252
1759437561065,-251562,4252
1759437561172,-246875,4252
1759437561276,-246875,4252
1759437561382,-362500,4252
1759437561489,-362500,4252
1759437561594,-255468,4252
1759437561701,-213281,4252
1759437561808,-213281,4252
1759437561915,-143750,4252
1759437562021,-143750,4252
1759437562128,-196875,4252
1759437562233,-208593,4252
1759437562338,-208593,4252
1759437562445,-365625,4252
1759437562554,-365625,4252
1759437562662,-226562,4252
1759437562767,-226562,4252
1759437562874,-216406,4252
1759437562979,-210156,4252
1759437563086,-210156,4252
1759437563193,-136718,4252
1759437563297,-136718,4252
1759437563404,-137500,4252
1759437563507,-137500,4252
1759437563617,-280468,4252
1759437563724,-229687,4252
1759437563828,-229687,4252
1759437563932,-347656,4252
1759437564035,-347656,4252
1759437564139,-271875,4252
1759437564245,-246875,4252
1759437564348,-246875,4252
1759437564457,-146093,4252
1759437564563,-146093,4252
1759437564677,-275781,4252
1759437564784,-275781,4252
1759437564890,-365625,4252
1759437564999,-339843,4252
1759437565105,-339843,4252
1759437565210,-235937,4252
1759437565317,-235937,4252
1759437565424,-201562,4252
1759437565534,-187500,4252
1759437565642,-187500,4252
1759437565749,-153906,4252
1759437565856,-153906,4252
1759437565962,-171875,4252
1759437566069,-171875,4252
1759437566175,-321875,4252
1759437566283,-242968,4252
1759437566387,-242968,4252
1759437566493,-172656,4252
1759437566601,-172656,4252
1759437566705,-252343,4252
1759437566812,-200781,4252
1759437566916,-200781,4252
1759437567020,-303125,4252
1759437567124,-303125,4252
1759437567232,-194531,4252
1759437567339,-194531,4252
1759437567443,-364843,4252
1759437567550,-160156,4252
1759437567656,-160156,4252
1759437567762,-210937,4252
1759437567869,-210937,4252
1759437567973,-156250,4252
1759437568079,-156250,4252
1759437568183,-203125,4252
1759437568289,-191406,4252
1759437568396,-191406,4252
1759437568501,-150781,4252
1759437568607,-150781,4252
1759437568714,-346093,4252
1759437568820,-191406,4252
1759437568927,-191406,4252
1759437569035,-208593,4252
1759437569142,-208593,4252
1759437569247,-149218,4252
1759437569355,-149218,4252
1759437569462,-175781,4252
1759437569569,-162500,4252
1759437569676,-162500,4252
1759437569784,-217187,4252
1759437569891,-217187,4252
1759437569998,-251562,4252
1759437570103,-192187,4252
1759437570209,-192187,4252
1759437570315,-261718,4252
1759437570419,-261718,4252
1759437570526,-220312,4252
1759437570635,-220312,4252
1759437570743,-157031,4252
1759437570847,-219531,4252
1759437570953,-219531,4252
1759437571060,-309375,4252
1759437571166,-309375,4252
1759437571274,-221093,4252
1759437571382,-225781,4252
1759437571489,-225781,4252
1759437571597,-221093,4252
1759437571703,-221093,4252
1759437571809,-157031,4252
1759437571916,-190625,4252
1759437572023,-190625,4252
1759437572130,-226562,4252
1759437572238,-226562,4252
1759437572342,-259375,4252
1759437572445,-259375,4252
1759437572549,-201562,4252
1759437572653,-243750,4252
1759437572756,-243750,4252
1759437572861,-149218,4252
1759437572965,-149218,4252
