Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1759438003119,-388281,4246
1759438003223,-388281,4246
1759438003330,-182812,4246
1759438003436,-182812,4246
1759438003543,-255468,4246
1759438003652,-255468,4246
1759438003758,-167968,4246
1759438003861,-134375,4246
1759438003967,-134375,4246
1759438004075,-222656,4246
1759438004181,-222656,4246
1759438004288,-260937,4246
1759438004395,-198437,4246
1759438004501,-198437,4246
1759438004605,-264843,4246
1759438004708,-264843,4246
1759438004813,-265625,4246
1759438004916,-265625,4246
1759438005023,-345312,4246
1759438005131,-321875,4246
1759438005237,-321875,4246
1759438005345,-354687,4246
1759438005450,-354687,4246
1759438005556,-214062,4246
1759438005664,-214062,4246
1759438005771,-195312,4246
1759438005879,-264062,4246
1759438005986,-264062,4246
1759438006090,-111718,4246
1759438006197,-111718,4246
1759438006302,-338281,4246
1759438006411,-261718,4246
1759438006517,-261718,4246
1759438006623,-227343,4246
1759438006726,-227343,4246
1759438006836,-428125,4246
1759438006943,-428125,4246
1759438007050,-135937,4246
1759438007156,-238281,4246
1759438007260,-238281,4246
1759438007367,-303125,4246
1759438007472,-303125,4246
1759438007578,-329687,4246
1759438007684,-155468,4246
1759438007791,-155468,4246
1759438007894,-146093,4246
1759438008001,-146093,4246
1759438008106,-185937,4246
1759438008210,-185937,4246
1759438008316,-246093,4246
1759438008422,-190625,4246
1759438008529,-190625,4246
1759438008637,-272656,4246
1759438008744,-272656,4246
1759438008848,-178906,4246
1759438008954,-178906,4246
1759438009059,-129687,4246
1759438009163,-224218,4246
1759438009268,-224218,4246
1759438009374,-289843,4246
1759438009481,-289843,4246
1759438009585,-245312,4246
1759438009692,-187500,4246
1759438009797,-187500,4246
1759438009900,-165625,4246
1759438010006,-165625,4246
1759438010115,-207812,4246
1759438010223,-207812,4246
1759438010327,-307812,4246
1759438010431,-288281,4246
1759438010538,-288281,4246
1759438010642,-182031,4246
1759438010749,-182031,4246
1759438010855,-268750,4246
1759438010961,-268750,4246
1759438011069,-210156,4246
1759438011174,-280468,4246
1759438011278,-280468,4246
1759438011385,-255468,4246
1759438011491,-255468,4246
1759438011596,-235937,4246
1759438011701,-210937,4246
1759438011807,-210937,4246
1759438011910,-296875,4246
1759438012017,-296875,4246
1759438012123,-253125,4246
1759438012230,-253125,4246
1759438012336,-200781,4246
1759438012442,-204687,4246
1759438012548,-204687,4246
1759438012655,-206250,4246
1759438012760,-206250,4246
1759438012866,-233593,4246
1759438012971,-233593,4246
1759438013077,-293750,4246
1759438013181,-252343,4246
1759438013286,-252343,4246
1759438013390,-166406,4246
1759438013498,-166406,4246
1759438013604,-354687,4246
1759438013715,-200000,4246
1759438013822,-200000,4246
1759438013930,-238281,4246
1759438014036,-238281,4246
1759438014143,-143750,4246
1759438014247,-143750,4246
1759438014354,-310937,4246
1759438014459,-253125,4246
1759438014563,-253125,4246
1759438014672,-207031,4246
1759438014780,-207031,4246
1759438014884,-235937,4246
1759438014989,-174218,4246
1759438015096,-174218,4246
1759438015203,-198437,4246
